name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,tempmax,tempmin,feelslikemax,feelslikemin,precipcover,sunrise,sunset,moonphase,description
Hanoi,2018-12-22 01:00:00,23.0,23.0,21.1,89.0,0.0,0,,0,0,15.8,10.7,137.0,1014.1,35.7,9.2,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 02:00:00,23.0,23.0,22.0,94.11,0.0,0,,0,0,16.9,9.4,105.0,1014.0,50.0,3.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 03:00:00,22.5,22.5,22.5,100.0,0.0,0,,0,0,15.5,8.5,105.0,1013.0,89.0,3.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 04:00:00,22.5,22.5,21.2,92.28,0.0,0,,0,0,14.4,7.9,64.0,1013.7,66.0,8.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 05:00:00,22.0,22.0,22.0,100.0,0.0,0,,0,0,15.1,7.6,85.0,1014.0,69.0,3.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 06:00:00,22.0,22.0,22.0,100.0,0.0,0,,0,0,15.8,8.5,80.0,1015.0,50.0,2.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 07:00:00,22.0,22.0,21.0,93.61,0.0,0,,0,0,16.2,1.0,19.0,1015.5,88.6,3.5,3.6,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 08:00:00,23.5,23.5,23.0,97.02,0.0,0,,0,0,16.2,9.2,115.0,1017.0,89.0,4.5,41.4,0.1,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 09:00:00,24.5,24.5,22.0,85.98,0.0,0,,0,0,19.8,9.4,130.0,1017.0,89.0,6.5,136.0,0.5,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 10:00:00,24.4,24.4,21.4,83.35,0.0,0,,0,0,19.8,1.9,357.0,1017.1,97.5,4.9,216.1,0.8,2,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 11:00:00,27.1,28.9,21.1,69.74,0.0,0,,0,0,20.9,7.6,230.0,1016.0,90.0,4.0,257.9,0.9,3,,Partially cloudy,partly-cloudy-day,48820099999,,,,,,,,,
Hanoi,2018-12-22 12:00:00,27.0,28.7,20.5,67.62,0.0,0,,0,0,21.2,10.3,235.0,1015.0,89.0,4.5,271.3,1.0,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 13:00:00,27.1,28.8,20.6,67.81,0.157,100,rain,0,0,21.2,2.0,336.0,1014.3,71.5,9.2,261.2,0.9,3,,"Rain, Partially cloudy",rain,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 14:00:00,28.0,29.7,20.0,61.84,0.0,0,,0,0,17.3,8.5,170.0,1013.0,37.5,6.5,407.2,1.5,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 15:00:00,28.0,29.9,20.5,63.78,0.0,0,,0,0,17.3,10.3,135.0,1013.0,50.0,6.5,335.7,1.2,3,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 16:00:00,26.8,28.5,20.7,69.03,0.0,0,,0,0,15.8,12.2,140.0,1013.3,87.9,10.1,231.5,0.8,2,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 17:00:00,26.0,26.0,20.0,69.55,0.0,0,,0,0,15.1,17.5,130.0,1014.0,27.5,10.0,81.7,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 18:00:00,25.0,25.0,19.5,71.55,0.0,0,,0,0,18.4,13.9,130.0,1014.0,50.0,10.0,2.8,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 19:00:00,24.7,24.7,21.3,81.37,0.0,0,,0,0,18.7,3.4,32.0,1014.8,15.9,10.1,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 20:00:00,24.0,24.0,20.0,78.35,0.0,0,,0,0,18.0,14.8,120.0,1015.0,89.0,9.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 21:00:00,23.5,23.5,20.0,80.75,0.0,0,,0,0,15.8,10.3,125.0,1016.0,89.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 22:00:00,22.7,22.7,20.8,88.81,0.0,0,,0,0,13.3,14.1,136.0,1016.3,89.2,9.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-22 23:00:00,23.0,23.0,22.0,94.11,0.0,0,,0,0,10.4,11.2,115.0,1016.0,89.0,5.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 00:00:00,23.0,23.0,22.0,94.11,0.0,0,,0,0,8.6,12.1,110.0,1016.0,89.0,4.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 01:00:00,22.3,22.3,20.9,91.43,0.0,0,,0,0,8.3,8.4,134.0,1016.2,97.5,9.0,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 02:00:00,22.0,22.0,22.0,100.0,0.2,100,rain,0,0,9.0,12.1,105.0,1016.0,89.0,5.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 03:00:00,22.0,22.0,22.0,100.0,0.2,100,rain,0,0,10.4,8.3,110.0,1016.0,89.0,5.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 04:00:00,22.1,22.1,20.9,93.1,0.0,0,,0,0,11.9,1.7,22.0,1015.7,89.9,8.9,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 05:00:00,21.5,21.5,21.5,100.0,0.1,100,rain,0,0,13.3,5.4,75.0,1016.0,70.0,4.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 06:00:00,21.5,21.5,21.5,100.0,0.1,100,rain,0,0,12.6,8.5,75.0,1016.0,89.0,4.5,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 07:00:00,22.0,22.0,20.6,91.61,0.0,0,,0,0,10.8,10.0,85.0,1017.1,97.4,4.6,2.9,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 08:00:00,22.0,22.0,21.0,94.06,0.1,100,rain,0,0,10.4,7.6,60.0,1018.0,89.0,5.0,23.9,0.1,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 09:00:00,22.5,22.5,21.0,91.24,0.2,100,rain,0,0,16.6,8.5,65.0,1018.0,70.0,5.5,91.8,0.3,1,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 10:00:00,23.8,23.8,20.7,82.84,0.0,0,,0,0,28.1,7.5,91.0,1018.3,97.5,9.5,133.8,0.5,1,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 11:00:00,25.5,25.5,19.5,69.45,0.4,100,rain,0,0,34.6,7.4,110.0,1017.0,69.0,10.0,252.9,0.9,3,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 12:00:00,26.0,26.0,19.0,65.36,0.1,100,rain,0,0,34.6,7.6,145.0,1016.0,50.0,10.0,179.2,0.6,2,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 13:00:00,25.9,25.9,20.2,70.77,0.0,0,,0,0,32.0,8.0,139.0,1016.0,74.0,10.2,176.2,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 14:00:00,27.0,28.2,19.0,61.61,0.1,100,rain,0,0,32.0,10.3,140.0,1015.0,89.0,7.0,218.2,0.8,2,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 15:00:00,27.0,28.2,19.0,61.61,0.1,100,rain,0,0,31.7,11.2,145.0,1015.0,50.0,7.0,147.3,0.5,1,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 16:00:00,25.6,25.6,19.9,70.62,0.0,0,,0,0,28.4,5.1,180.0,1015.2,58.1,9.6,87.4,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 17:00:00,25.5,25.5,19.0,67.32,0.0,0,,0,0,23.0,6.5,190.0,1016.0,70.0,7.0,42.0,0.2,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 18:00:00,24.0,24.0,18.5,71.37,0.0,0,,0,0,23.8,8.5,360.0,1016.0,89.0,7.5,0.8,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 19:00:00,22.9,22.9,20.2,84.79,0.0,0,,0,0,24.1,8.6,153.0,1016.8,28.4,9.4,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 20:00:00,22.0,22.0,20.5,91.21,0.0,0,,0,0,23.0,9.2,50.0,1018.0,89.0,6.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 21:00:00,21.0,21.0,19.0,88.35,0.0,0,,0,0,19.8,11.2,55.0,1018.0,89.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 22:00:00,22.3,22.3,18.9,81.24,0.0,0,,0,0,17.3,8.3,87.0,1018.3,96.9,9.8,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-23 23:00:00,21.0,21.0,17.0,77.92,0.0,0,,0,0,14.8,10.3,75.0,1018.0,89.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 00:00:00,21.0,21.0,17.0,77.92,0.0,0,,0,0,13.0,9.2,80.0,1018.0,89.0,8.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 01:00:00,21.2,21.2,16.8,75.79,0.0,0,,0,0,12.2,11.3,16.0,1018.0,97.4,9.9,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 02:00:00,20.0,20.0,16.0,77.77,0.1,100,rain,0,0,15.5,13.9,65.0,1017.0,89.0,9.0,0.0,0.0,0,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 03:00:00,20.0,20.0,16.0,77.77,0.0,0,,0,0,14.0,13.9,65.0,1017.0,89.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 04:00:00,20.4,20.4,16.1,76.18,0.0,0,,0,0,13.3,11.2,30.0,1017.1,97.3,9.8,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 05:00:00,19.5,19.5,15.0,75.24,0.0,0,,0,0,12.2,13.0,55.0,1017.0,89.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 06:00:00,19.0,19.0,15.5,80.15,0.0,0,,0,0,11.9,12.1,60.0,1018.0,89.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 07:00:00,19.9,19.9,15.5,75.7,0.0,0,,0,0,11.2,2.9,13.0,1018.1,89.8,9.9,2.5,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 08:00:00,20.0,20.0,14.0,68.38,0.0,0,,0,0,13.0,15.7,55.0,1019.0,59.0,10.0,28.1,0.1,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 09:00:00,21.0,21.0,14.0,64.29,0.0,0,,0,0,14.8,15.7,60.0,1019.0,90.0,10.0,78.9,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 10:00:00,21.9,21.9,15.3,66.19,0.0,0,,0,0,15.1,5.6,120.0,1018.6,85.6,10.0,125.5,0.5,1,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 11:00:00,22.5,22.5,15.0,62.57,0.0,0,,0,0,15.1,10.3,75.0,1017.0,57.5,10.0,165.3,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 12:00:00,22.5,22.5,15.5,64.61,0.0,0,,0,0,15.1,9.4,75.0,1016.0,89.0,8.5,242.2,0.9,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 13:00:00,23.8,23.8,16.7,64.66,0.0,0,,0,0,15.1,9.9,129.0,1015.2,44.4,9.5,396.3,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 14:00:00,24.0,24.0,16.5,62.91,0.0,0,,0,0,13.0,13.9,110.0,1014.0,50.0,6.5,492.5,1.8,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 15:00:00,24.0,24.0,16.0,60.93,0.0,0,,0,0,12.6,13.9,110.0,1013.0,89.0,7.0,369.9,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 16:00:00,24.0,24.0,16.8,64.11,0.0,0,,0,0,13.3,11.9,136.0,1013.3,80.9,9.7,220.0,0.8,2,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 17:00:00,23.0,23.0,16.0,64.72,0.0,0,,0,0,13.7,16.6,120.0,1013.0,89.0,6.0,63.8,0.2,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 18:00:00,22.5,22.5,16.0,66.71,0.0,0,,0,0,12.2,17.5,140.0,1014.0,89.0,6.5,2.2,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 19:00:00,21.6,21.6,16.7,73.56,0.0,0,,0,0,16.9,11.9,102.0,1014.3,88.6,9.7,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 20:00:00,21.0,21.0,15.5,70.81,0.0,0,,0,0,20.2,20.5,140.0,1015.0,89.0,9.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 21:00:00,21.0,21.0,16.0,73.11,0.0,0,,0,0,21.2,19.4,145.0,1015.0,89.0,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 22:00:00,20.1,20.1,17.2,83.47,0.0,0,,0,0,20.5,15.3,140.0,1015.0,89.6,9.6,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-24 23:00:00,20.0,20.0,16.0,77.77,0.0,0,,0,0,18.7,16.6,140.0,1015.0,89.0,7.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 00:00:00,20.0,20.0,16.0,77.77,0.0,0,,0,0,15.8,15.7,135.0,1014.0,89.0,7.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 01:00:00,20.0,20.0,17.2,83.84,0.0,0,,0,0,13.3,8.6,140.0,1014.3,97.7,9.5,0.0,0.0,0,,Overcast,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 02:00:00,20.0,20.0,16.0,77.77,0.0,0,,0,0,13.3,11.2,130.0,1013.0,89.0,7.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 03:00:00,20.0,20.0,16.5,80.28,0.0,0,,0,0,11.2,13.9,110.0,1013.0,89.0,7.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 04:00:00,20.0,20.0,17.7,86.62,0.0,0,,0,0,10.4,5.6,131.0,1013.2,89.8,9.1,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 05:00:00,19.5,19.5,17.5,88.23,0.0,0,,0,0,10.8,11.2,75.0,1013.0,89.0,5.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 06:00:00,19.0,19.0,17.0,88.19,0.0,0,,0,0,11.2,11.2,75.0,1014.0,69.0,5.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 07:00:00,19.1,19.1,17.7,92.03,0.0,0,,0,0,11.2,4.1,88.0,1014.1,88.9,4.4,5.0,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999",,,,,,,,,
Hanoi,2018-12-25 08:00:00,20.0,20.0,17.0,82.87,0.0,0,,0,0,12.6,10.3,70.0,1015.0,89.0,4.5,92.2,0.3,1,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 09:00:00,21.5,21.5,16.0,70.91,0.0,0,,0,0,14.8,10.3,80.0,1015.0,69.0,5.0,197.2,0.7,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 10:00:00,21.9,21.9,18.0,78.86,0.0,0,,0,0,20.9,10.2,84.0,1015.2,80.7,8.9,370.8,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 11:00:00,23.5,23.5,17.0,66.92,0.0,0,,0,0,21.2,7.6,60.0,1014.0,89.0,5.0,403.6,1.5,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 12:00:00,25.0,25.0,17.0,61.16,0.0,0,,0,0,20.9,10.3,170.0,1012.0,89.0,8.0,451.6,1.6,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 13:00:00,25.9,25.9,17.4,59.54,0.0,0,,0,0,20.5,13.4,160.0,1011.7,43.0,10.0,466.6,1.7,5,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 14:00:00,26.0,26.0,17.0,57.63,0.0,0,,0,0,19.8,10.3,155.0,1010.0,27.5,10.0,515.2,1.9,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 15:00:00,27.0,27.9,18.0,57.87,0.0,0,,0,0,19.1,11.2,155.0,1010.0,27.5,10.0,425.0,1.5,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 16:00:00,27.0,27.8,17.3,55.25,0.0,0,,0,0,18.0,14.0,121.0,1010.0,3.5,10.1,225.0,0.8,2,,Clear,clear-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 17:00:00,24.5,24.5,18.0,67.12,0.0,0,,0,0,16.2,21.4,115.0,1010.0,0.7,10.0,96.8,0.3,1,,Clear,clear-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 18:00:00,23.5,23.5,18.0,71.28,0.0,0,,0,0,20.5,17.6,125.0,1011.0,0.0,9.0,4.0,0.0,0,,Clear,clear-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 19:00:00,22.6,22.6,19.4,82.31,0.0,0,,0,0,21.2,11.9,97.0,1011.3,3.8,9.7,0.0,0.0,0,,Clear,clear-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 20:00:00,22.0,22.0,18.0,78.06,0.0,0,,0,0,20.5,19.4,130.0,1012.0,70.0,7.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 21:00:00,21.5,21.5,18.0,80.49,0.0,0,,0,0,16.9,17.5,125.0,1012.0,89.0,7.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 22:00:00,21.6,21.6,18.9,84.47,0.0,0,,0,0,14.8,14.4,137.0,1012.7,89.8,9.4,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-25 23:00:00,22.0,22.0,18.0,78.06,0.0,0,,0,0,13.3,15.7,125.0,1013.0,89.0,7.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 00:00:00,21.0,21.0,19.5,91.15,0.0,0,,0,0,13.0,14.8,120.0,1012.0,89.0,5.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 01:00:00,21.5,21.5,19.5,88.39,0.0,0,,0,0,11.2,14.2,132.0,1012.4,89.3,9.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 02:00:00,20.0,20.0,20.0,100.0,0.0,0,,0,0,10.4,9.4,95.0,1012.0,89.0,4.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 03:00:00,20.0,20.0,20.0,100.0,0.0,0,,0,0,8.3,8.5,90.0,1012.0,89.0,3.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 04:00:00,21.1,21.1,20.1,93.94,0.0,0,,0,0,7.2,10.4,103.0,1011.7,82.1,8.5,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 05:00:00,21.0,21.0,21.0,100.0,0.0,0,,0,0,7.6,6.5,75.0,1012.0,89.0,4.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 06:00:00,21.0,21.0,20.5,96.97,0.0,0,,0,0,7.6,10.3,65.0,1013.0,89.0,4.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 07:00:00,20.6,20.6,19.7,94.61,0.0,0,,0,0,6.1,4.2,99.0,1013.2,51.3,3.8,3.2,0.0,0,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 08:00:00,20.5,20.5,19.0,91.11,0.0,0,,0,0,7.6,9.4,40.0,1014.0,25.0,2.5,37.9,0.1,0,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 09:00:00,22.0,22.0,19.5,85.74,0.1,100,rain,0,0,9.0,9.4,55.0,1014.0,70.0,3.0,84.0,0.3,1,,"Rain, Partially cloudy",rain,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 10:00:00,23.6,23.6,20.0,80.69,0.0,0,,0,0,11.5,7.7,267.0,1014.5,66.1,8.6,178.8,0.6,2,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 11:00:00,24.5,24.5,18.5,69.26,0.0,0,,0,0,13.7,7.6,90.0,1013.0,89.0,4.0,182.2,0.7,2,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 12:00:00,25.0,25.0,18.5,67.22,0.0,0,,0,0,17.3,4.5,360.0,1012.0,89.0,4.0,351.2,1.3,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 13:00:00,26.9,28.0,18.5,60.08,0.0,0,,0,0,18.0,7.0,83.0,1011.2,43.6,16.7,399.6,1.4,4,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 14:00:00,28.0,29.1,18.5,56.32,0.0,0,,0,0,19.8,5.6,220.0,1010.0,50.0,8.0,463.6,1.7,5,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 15:00:00,28.0,28.9,18.0,54.58,0.0,0,,0,0,17.3,9.4,200.0,1010.0,27.5,10.0,443.9,1.6,4,,Partially cloudy,partly-cloudy-day,"48820099999,VVNB",,,,,,,,,
Hanoi,2018-12-26 16:00:00,27.9,28.1,15.6,46.96,0.0,0,,0,0,14.0,1.5,2.0,1010.0,30.2,17.8,282.6,1.0,3,,Partially cloudy,partly-cloudy-day,"48820099999,48823099999,48825099999,VVNB",,,,,,,,,
